Comprimento,Altura,Peso
89.64378286590431,44.226691704214915,20.390769422452372
69.26682514276607,43.05887784211526,15.026365248198292
70.52171822367755,28.295194938821197,12.31996821726723
88.27612411680079,49.448005510955426,15.809472915276617
91.23591879924038,72.29875236635831,12.843536261778205
108.7521805093229,60.38459751962045,21.8383374696977
114.39658352109927,66.67981543236199,28.169947465499007
105.01524370611958,44.41524690898257,11.810270542729034
111.37242147693303,44.57751165767242,13.454354059659359
91.22872415274782,51.86772113573763,17.058078660252605
116.22672811601414,18.564519722225803,15.953865328188915
123.2286190913856,35.67351323313266,12.79971386694459
91.68218263921969,72.87234032701429,14.753974613935721
97.74680468790933,32.47600764991254,17.326338412347326
101.99183460915408,49.53507519833443,11.97737746171457
112.95979795791676,52.34943223244073,24.56274274149041
89.0242687105042,68.72591105437931,21.694081424467825
105.92824053757458,54.769415132306975,22.38993240833648
81.88687379083318,27.70048565689354,11.21953213874882
106.64974778243803,39.53933530827542,22.34502699758908
109.38156853507424,48.720170003632035,14.020231922705257
125.27928183028382,34.891813561552596,24.640719085320562
103.64899593545557,29.276770673410653,18.173961969271513
113.24413144343016,39.79770345459509,25.337375592640193
105.00753460682769,22.47193711983702,3.80468397963946
83.95223877673257,40.44546568168127,15.284275156718643
93.65270493053339,73.0529031357255,19.97030937285474
96.44941416716391,21.493354764794812,12.824546886959375
114.6632717040113,53.289488429569076,24.120837766304426
92.11312456811673,50.54680554986271,20.646824240152583
100.48926343739627,29.841935369278286,13.179645244627402
105.98972716812403,51.49169491201864,12.504707466001936
94.71809119295101,39.285068219909,17.17222427282515
101.50758520356824,65.71310220792769,18.661586857023252
105.00079992147998,56.887866464928464,19.037223989946256
96.27614832985321,14.994257732473056,15.241183785965292
95.21654090043245,45.3290415558338,9.079930972525526
100.01803201208995,41.913858560121916,29.05042492431017
104.52556284668884,40.15521525761438,17.66183211194653
125.65276406712395,30.270089081079607,21.36031213177121
81.8209027124289,54.296889865124925,24.555674953309854
128.62483748653526,38.383193699612285,29.06149357127819
118.34518431705015,55.20003984169842,20.8168414291981
106.40853055524487,68.24249742708496,21.48096165472721
122.43613061846065,40.65889673989868,14.709368104030336
67.48956463794687,51.09478996916311,15.445582435200462
80.94205341396561,59.565413035745735,19.724542053170605
70.27919758990883,63.66284569067099,19.378567023299485
96.96505052808166,32.38392069821336,10.815427021627393
127.35602657210632,40.0799654535857,20.504693346210004
96.0014503143312,38.52088074270106,14.018836579051895
96.24973908909342,39.37707972536797,13.974630317895677
64.34205614833488,32.137574289064354,9.093969492600056
84.50362893644164,55.973957620879624,22.083358240584687
74.8392889089087,52.13449994592998,21.885459033293873
93.19672402700043,29.71279042134031,24.650761478056612
103.37075753644247,56.26490280453187,15.532726849075821
115.93858935217467,47.36846752621379,20.881082254409307
96.40715640543351,31.018368783041,16.354447048684456
69.80042135294866,42.17825159971413,28.496425951434965
85.876540670017,55.30312282210198,13.570501576801714
89.71284256484141,45.48647959709687,20.843865273501564
90.6538600934557,44.110667783181164,13.586674075311493
128.83781184582412,54.597122324527035,24.827600290545362
92.8295412209627,61.58483915701495,20.401603490662765
90.2676036888971,55.77023320691015,19.49312926121621
96.11458620754745,60.43961475592152,21.30731756647297
91.07994053060807,25.87731279723202,20.22177431917987
125.06983203523664,61.58926016884226,23.848899506802386
89.968301942621,32.91019015962962,33.79549604860061
91.0264893628827,25.12748810742471,19.67485622614368
86.13380470996286,46.31281872024115,20.936475322723027
114.93374515708892,50.017901671401376,17.339585317750906
104.20073396273546,10.710500156644763,5.851402922849511
82.77352293649243,65.91685175410652,17.357593237526462
78.79956594912478,40.394804921836446,11.408809626770655
115.9682306831543,36.507001173811474,14.720371333514846
95.97641476084279,43.028572808482956,14.666994132893018
59.404497219993125,29.395355553330912,4.668401311520952
94.54630560917695,52.731765483584454,22.594931440258236
115.34611133263103,47.76759696612041,21.643421289875874
80.12254639748636,59.25357050292892,17.06520351059547
107.46445805609952,54.08917209903413,27.689223564002077
88.80688983206467,60.85614075949907,23.496162358348464
60.623182071580324,23.339888232416296,6.359897653183971
112.7260948481975,27.180476822769425,13.560817235199245
93.21309074260665,31.78460683076588,11.9485059467704
93.97920840497852,92.34314125713881,18.523581219333796
101.71144530742137,62.23700315494152,27.682713830069915
127.36080900113367,54.628433620472165,21.419188787613184
67.7531346712729,60.23573649604512,23.32129864799451
97.41243777030297,58.15439952380542,21.597822261096855
94.64357858063349,52.19612520144069,18.951875115864222
107.74188211032474,43.1272579199205,21.385617418362493
65.07944438778893,56.39337879302473,27.167887855179494
138.2735229962067,51.697905101412914,23.815091715753066
93.03722752448108,52.428598285523975,17.611186048495277
108.21135158357136,53.67820056162092,23.48782248246352
91.07396682450349,52.66027808306666,22.600395975178714
95.60400447420076,30.81805219555713,19.110707750828748
114.98002930311989,54.29605357961562,23.484788823038215
87.79600154843064,42.441235366854826,17.646524383450657
73.11161404341534,48.63148258125909,19.473205093951858
103.22585467989951,47.22637419576096,23.59582032594672
85.13547429026248,28.925316857938974,21.37981607334706
101.23652182697731,34.07676233886481,15.506787619589257
93.23492024503547,44.90362529259108,18.154187369630698
85.74084987218056,53.17814417883607,27.81595507467806
116.88080054530813,64.21775145848665,26.621614345845867
85.54736251844012,32.1601835759992,18.673039749233148
98.15478925089711,57.18327978033516,19.758709876736354
115.73851338850841,31.74812441632384,16.832164255779173
115.54896819608616,50.94993693839801,21.59997678061386
109.23871667777762,57.62419824531429,21.225280046933932
94.0888507874942,50.97048405906507,16.29949794382524
92.421857129983,65.32646474502661,13.564378098117569
113.69803269307047,49.10003347156686,20.811311285296437
72.7114624827561,27.115569550852715,13.73043667880417
98.07135225149746,58.799452571647706,19.507763032587935
106.69565179389193,40.54047374697064,14.200423957481323
93.24543865671177,19.99487316430474,14.341973999040427
93.71657578868681,32.87778336701711,14.513286783265507
95.55177078276887,43.10151193237442,18.084777939572955
115.28138917294173,45.667100576898825,21.365612210976256
72.81864422643811,24.49244111919284,24.036145872016316
117.2061995810693,33.353998613145464,18.61707514832307
54.85695418599231,49.83949079637202,12.191751899558103
107.14859440263893,77.25929578852762,19.839035604759424
115.33700994318211,43.857173643591814,20.44422817915849
65.07277538484045,24.783533001433113,11.105269203130705
119.32809791868972,40.11307722989329,12.62823091457256
66.46064223452527,21.49408258817986,11.300960411196487
137.1826945182083,29.228533138555655,17.941351907654983
71.89255738036448,64.08319487105686,15.927743169921856
100.12245549008487,43.52780511542956,15.88996302883909
85.2032174980033,57.92224812796089,18.088626927918583
98.60927692425255,35.714239641389455,20.22581383669946
118.46827374929484,69.2082140374468,27.83714751241186
91.26525496376003,53.211699811083854,25.661324768723127
100.403179079452,26.291397731172488,16.29272078836695
63.17564291506191,12.237962429816552,11.052281321604463
81.82789872362632,30.931268152789368,21.707503451757276
120.47156458252593,36.22125970556988,23.14857182382682
132.74538504640256,67.64982514695882,13.287804822066972
106.61107030370829,33.47108167426759,24.058160736274978
102.64557765270148,20.562860829870356,9.128637364897868
133.60856774616587,49.654166265286435,22.37146619432217
95.90654508555795,74.5269901357646,20.869921719030106
127.36072871407454,37.82541346612985,20.56427421448083
117.76440635659677,54.88159240713854,15.434887147134468
103.70626025029786,30.660149977208082,12.161348870321287
88.97309500058422,50.71412148746608,14.496598547030569
99.88500362598761,59.818437941,17.27824127107232
128.3160565879739,18.649640575810704,16.89210093961906
114.42285107023714,42.982850188251156,18.208996653885556
105.60634281556116,35.233959495265694,20.788827368082163
109.28316365865072,54.174144314562014,18.452859519204935
141.87503052965926,72.36526809733927,29.974573423121512
66.59711570670045,42.49593641575757,18.52146856425819
100.62089906945295,-2.7504862745853416,17.78130679452216
100.76042771331917,59.255684057773024,12.439191463095364
94.58835972747158,55.25266894096444,12.462300258567993
109.90718364288774,60.93067571482887,28.260957590439638
82.07886010385434,40.74129210369194,23.362547131343433
96.07705580610661,55.63791301223503,26.09297659667338
86.95331161274419,57.748993717727245,17.950905902027873
113.96267620806736,66.43057621059397,25.643384079665797
58.69725072581407,58.61496631460548,19.855647921268023
111.95766270473122,53.39078573272815,17.06409317293716
117.49342356055102,46.27351034197221,15.473525209231866
94.57438360012104,44.062624837763394,16.595675171121048
116.50041430619672,54.768011321708315,23.664933332621132
87.76950428328975,56.83365226137919,19.22068326197456
81.08219274054582,66.03005717709335,21.92537745619606
114.67910248086511,37.97019573947883,14.663022721165373
132.08903506514366,73.23153780791164,23.459366595033238
92.58791213634494,56.19048848823576,21.899129588996782
133.1719980565615,50.51362120246234,15.13432700455976
113.28414009647149,45.677926661476576,15.024419722694521
110.11076918601032,30.64793910867937,14.407197774545969
80.6552844500001,57.85614914154539,20.896619888294524
65.87458299975414,76.47519746681391,16.099245702622625
87.97082347964871,45.08473848757479,19.12460256866171
112.23868052957734,44.594419087741386,18.068625695279426
77.2998840299888,36.632175622561476,17.37479092699647
107.17147311906508,52.60875082902196,17.427475885461103
91.1175035898234,48.8699773290768,19.371248906024416
60.86631505561144,25.229474122948453,12.061216057079895
75.73293380685962,47.503564424787044,7.647318400512411
115.80498145856704,74.65767553505835,20.842660026624145
103.41310318256068,19.138088085001954,16.833028582620912
106.84581214868385,33.6070688033023,7.067550193170655
97.48539496164028,32.742228935752465,9.779567711793861
78.16894539926675,35.85866424788253,13.885642725393378
92.61696186604364,8.663182883400523,14.331800456902526
94.23348615767256,50.45831922146379,14.512750928694341
81.51296682545524,54.088711076776754,18.41234641227789
110.50518433908925,38.19994927541204,19.47360104766318
78.2844624395942,48.56734618776355,16.023040492565713
118.31960932877877,53.227987682780615,21.860688873808122
82.60787405112345,54.86228486396085,22.222954257432512
73.53012363169596,32.9402645854076,23.784167852100584
112.9693795904594,65.50409898810213,13.081425058592455
71.80438101553052,29.987885275391992,14.486751764368918
91.20076983745254,58.4424427065722,30.360409444218142
97.49444699432995,41.63319550972737,20.90760329507814
91.16872627577553,39.69781311811403,13.366409201772125
94.61952620510802,14.247924317770483,20.424892231938255
67.43300753364659,47.315616108205354,11.947341795037218
102.33958583519271,42.98471288215094,23.03443432206936
137.18852958138075,26.60814584343954,17.440565714669244
106.5816404465648,60.996219301596895,12.75728658386965
84.15589248963936,41.158174484341785,10.83644802760984
124.51378935371454,51.89781023618501,27.988943008447784
101.75596182189356,66.98614124661073,19.62436509504099
99.21440271359293,84.46930975463533,22.36789604224419
105.70651990958532,33.49085203851581,25.596252606253877
77.29182319402707,45.1949093411534,11.742009327080913
49.01322424981815,35.51245041058131,14.112868196375775
100.97386428394324,41.235183929303396,17.076603233195254
110.14362155433278,53.750335529049224,19.56472697453711
109.12370046981061,56.02804060735767,20.40558980114977
109.22934140358265,24.027583425656797,4.086980807182941
81.73509473941547,23.53605646701273,5.074333105184664
106.32113216818841,51.2033058314337,12.747484666648415
112.43029137940627,61.711572208931074,28.796555406836006
84.15458864558391,22.170836670993793,17.868673273515615
121.09065277385919,54.79326445468021,22.716277387417563
125.98444538069994,37.26040371024539,17.637225900440388
108.96808254636744,34.42911300020025,19.456440739197134
110.12751845910725,28.590943506240528,11.860425984849588
89.21320634114018,33.622841395731456,14.756696667972193
90.394118691763,60.9425226867581,23.62692421919781
102.19220694220091,51.68411636679389,23.821033922666746
111.1538207178865,67.59075308585858,14.233870261977525
84.54840765191511,60.11420857026326,26.998257845418454
145.21300873591832,25.11529203580088,19.42783439931951
100.56000012830356,52.087060832894515,20.79373307727002
103.26117874629966,27.837367973571695,16.851570006833537
96.19094826591736,48.928901230223445,18.084760639101432
90.29725003905902,68.92336038148724,14.126584487182187
85.6773874359489,39.38644460012257,15.79004576827592
100.57702804025438,39.117621788605405,14.997269866268276
116.16967457962187,43.93155546223604,14.450835202974552
87.69434298169251,67.28007045437685,24.681492524022524
90.94381655563751,38.329299405056055,21.322534373058897
69.73793542644914,25.12332138405046,5.623320582876444
123.971380209433,56.953053225821115,21.00973323565727
87.99448042454904,53.03800149128675,19.19723345200185
113.96559407102248,55.951572534920395,13.744199444994173
115.48027837292427,67.10200706579319,17.091607740380024
76.18870353832025,53.46968354763224,29.767491810530963
90.85203749212134,40.270536093087486,13.102799160925134
84.72921511723132,50.32547302076268,18.397516438228898
48.62049977835252,37.24406061785827,19.493067122995214
113.42239686013806,45.67392610903916,27.091604686244427
116.44710313907558,18.849965298329085,19.30528751574884
112.37568726554622,35.864074019770726,22.241772354150818
84.2188703856328,65.61552841774194,16.2374804821296
104.58218278823577,45.50350495678692,21.285127455376585
93.29148138967908,62.90182066037593,21.529088029042455
88.87720451768888,33.40609194892528,21.08438702820593
84.51124261331398,34.82203663735981,15.71782913211151
133.93075252894158,42.49011821458309,20.7564800448815
91.94581815590448,62.52201256086556,14.709527786412757
78.80884094316309,41.112941160142014,19.555198653642066
99.25940796280167,42.99161309262262,22.14105181450366
110.59431826438728,44.353531018675895,16.53976361132849
107.86007100114116,49.713257473632495,20.134668020127677
112.64055050646338,27.425287493094324,12.727246200257834
102.31804849353477,50.26355474908109,25.488706837706122
98.86482043779638,29.025895494705793,9.399872911297509
96.72442158694051,30.093137772618675,16.583888476456128
77.27123875724675,47.719424036034724,23.562609359170835
53.613135034876336,42.76545095798742,13.111024828570859
74.90765751654655,16.759506106547384,11.001986042573208
108.05076949377015,50.08210872060858,13.008193516171525
116.135814586997,61.87273355612904,17.48102600992474
100.82139514350969,39.85513856346497,24.67673251095566
122.15779050343428,32.59748095453958,16.99757133804104
102.83348285296931,34.81196778421952,11.960905111117027
92.65774616535339,40.16709995336483,19.387307998857306
100.08387172206582,7.391952370640304,10.864261733733365
109.25763067693414,55.01672893697945,17.263179062823102
115.02944890021624,27.672808967479796,23.50586213466692
109.2949733129113,57.67563454106335,22.278228728249204
112.37572025461729,36.2258167124422,18.75601699345998
133.20575584823547,24.806844061784698,25.95599304092478
111.20404193121509,51.36151001092109,20.811657633298523
94.34583951821472,32.28860783881352,25.534329836476086
102.03720733905067,56.97179521378405,13.291497036018699
113.97176722297657,45.71630301887265,27.237407488062168
110.80256409595732,42.250341461051526,18.35305907834572
82.35787846234408,3.624492317677934,9.886399458466135
111.95068301047999,29.747781671453332,20.180129982815856
64.75592862166516,30.143815782487216,12.701737018388908
90.60704227968054,25.533165392062333,19.085179349363013
92.07480795935055,26.21624643307845,20.84817452333598
74.08298626761584,30.465719090953,14.163483869614284
100.08182501640243,26.259067564387458,12.216558566702949
91.7619519102538,48.67549468792929,18.190047692741295
75.03199048716725,37.38673199339088,15.994986015395243
128.56422208880502,36.71888678243711,21.785177863616955
56.25990152188933,42.012176283823024,16.224863333904217
98.70778088653624,20.129080301078897,14.737664645382878
95.80966770650033,34.14403868747256,17.475411779040563
109.0336101059289,41.91014463291701,23.20673721912458
120.88226184990859,45.44509668126443,16.175316510542316
72.89578170532866,63.1416790223507,16.06317661014253
96.13321267679528,19.911034917132238,14.697830933216501
115.74654287701405,18.74764281961639,9.372175084467921
144.82555211484194,44.29649378280994,18.34694216198667
121.85571254639044,36.48308208337732,19.525801582365077
108.02437859640668,64.0308683535573,24.774424185815537
86.36971626287107,42.57561466319641,25.504743798885652
117.92204925434643,69.94362795533479,18.86287089339714
101.5299823404242,40.68388261003323,16.601506656316786
89.74156516089593,60.60217690864998,25.931762606773347
104.11769203589135,27.644673203410537,17.926582003562086
92.12249745887335,34.04319672302392,18.445481041971032
90.24497051454424,22.46345449191821,15.850612201731426
85.33023363459833,42.474126929355926,23.569244633092666
117.59900723215694,19.55371134999476,16.025658038489112
128.89662931497764,46.702183302015364,16.874875530880892
81.913371362099,51.3370088401488,15.745674743436705
137.1300231938353,57.494028691812005,10.610463641525596
133.01065818291121,37.10044824032576,22.731522899339254
89.33154862383333,56.97770148146249,18.654422406956098
97.00582130798425,60.25363006673248,26.58851181987137
82.05476358721856,44.63885853348543,17.150419378578462
91.21836942579388,73.51835717626886,19.75592071583511
111.31229644140818,60.883021699593314,19.316402274666952
65.91663666427212,29.5623906840614,11.731295758467219
91.6087438625313,21.260969072157888,19.128736449265382
97.14042849619422,52.9686705500365,22.066705130679477
94.08027965464807,29.350328674970005,18.878162803122255
77.57043772872672,48.07803862909446,23.19992494383631
101.04025218163342,13.274684612871908,11.361991690192692
66.14269476324455,36.296114069396715,12.152526165843138
108.7623199287433,49.91861596032607,21.1369086323959
88.29767617410171,50.89784646093011,18.00071369565479
61.311974654234334,12.049477683943241,14.062756918799014
99.3605103199618,41.80492882523136,20.521734913992375
120.1629741513796,51.67379198301019,12.412259030314704
93.68854426338204,33.55889793635842,14.21445198022164
66.29186490386742,58.120317943492466,10.949629606253454
97.51263888010992,27.073025507020052,23.62267456547324
111.61266405860198,29.52427047755861,16.83287553818932
105.29497644643672,31.18504376565007,19.82209588073554
134.35621974019926,26.245078852176977,24.283116039489194
113.20939896543864,39.77644017024117,20.547929550923726
93.729588452487,51.66548213295704,15.439284064366083
103.0683870023529,26.55830055777446,18.660897389342228
109.89014275345536,35.2342769503976,4.511128530925207
73.26431043857377,66.35866425117865,17.355828102599926
118.9522156014191,65.73539505705799,26.92969993078095
110.10203410801302,40.31510003084727,17.949467712460848
91.03798560708796,42.126644968845234,11.381270721702146
79.48007804783221,49.11874007414841,10.258950555115149
111.740891124228,22.768629296456538,20.13531828568901
106.20531090077459,50.33093905825558,17.617097774427666
59.513007714375725,32.022133668148854,16.230155963350626
80.15208999180213,37.578411044582445,14.915535803355084
103.74519042771244,45.65226719623255,18.238148246382437
85.47284887939107,40.70428851282665,20.131089880479877
102.30999310221873,44.120883736353676,8.990317724495267
82.33366293027818,35.67971035353243,20.585412218569154
162.38525460330612,21.9457420549833,18.45707033662169
75.42749288982638,55.687485104945054,20.7221975253344
118.98482739865675,55.28824164463612,29.180108753994787
104.06045475414852,40.91650147460829,21.86927595998271
90.4041518813286,40.13397754124839,18.66775863072736
52.070592870144154,37.63489069159795,15.393529046488261
81.36549668589025,24.029160269026647,20.053004991411093
84.24714813194572,58.060833066486616,26.187878628495454
123.6680695432554,43.334107996285404,15.846341616934598
101.94756970418466,39.19112904307775,19.032394558326068
95.2196599407167,18.80092963076269,16.896688190036738
106.760120493595,29.93559094101694,22.225474830019255
125.57930530544297,38.48648899199112,22.07000874960241
109.12213487336244,24.739923021824726,15.625183482046033
97.10232942338081,46.16408783667662,18.15176523156397
118.03833623934258,67.57737484826613,29.076296659476128
115.10531170104852,62.193032866086284,11.107283236933284
109.21099159586326,64.48140781572016,28.422621827794753
77.76144916791054,49.95720233365666,27.71312121673284
80.40543647659831,47.16871862077945,5.767020177854835
51.71952046962428,58.50151195085329,9.314132763477804
84.94751069514967,4.401400644168142,18.90453889405923
89.94480833336375,33.148371943341616,20.07487028270511
85.54480686947858,37.569043326245385,16.893757489752467
99.57897154841251,55.41146884941879,18.003776671574236
133.66364448006198,50.96516609639645,16.234454901708002
121.971549945204,43.89677495273658,25.649229688290426
78.39714958110716,64.87907957968888,14.610091635107954
79.10562210784227,55.773652025861495,17.108532582821816
86.81308852174033,56.549844563583065,19.159913001631196
125.02985804637063,56.61688531286187,22.37879067173547
132.66537510223955,42.24764183205975,19.612862241753426
89.18244378992736,38.3669031589324,22.97244750559245
96.49030570570712,49.876890585496,19.032957385433946
89.309390564349,41.65419165146541,17.292394146645147
112.78545339023559,56.546724127618845,13.762541534295352
62.55925850521172,57.466335166010545,14.19248938603354
116.4118453560789,33.12549593968008,16.35228553201736
73.58764663222351,50.06314124677431,18.43711610596757
121.85181791346824,15.56110590191387,10.554610469431973
95.19778709113794,33.55460949278305,18.413097553809486
103.36991768619356,46.433083651084566,18.67762507162311
104.56126198834257,29.12101690805494,26.68317476497787
107.93975091968315,65.82569623730821,20.572940130220122
46.470524952631145,47.33101526200893,22.774926997906956
65.24673910178187,46.878900775302384,18.912983610273514
66.83145855352602,44.862018889111994,15.232148858683248
109.38627492453632,60.970691706858304,17.526735577961322
124.5944832771919,47.518482276865704,16.310507053509046
91.6818547773021,66.0028960920822,21.566473648006717
78.7472316764512,70.64157747357473,21.544560233530238
72.38400010679607,57.27818949302417,25.58534641362879
90.065510904907,53.15098726069333,18.21940619354728
88.94247027103394,40.9520676140526,19.473330606058187
119.05120527911835,44.96791098839397,12.74296978600312
100.31894670490745,57.99516150223883,16.25987213794751
77.80090540661391,23.989847584239364,17.191979483921063
120.65037589338492,51.25022462020326,25.599427233602814
102.42848161321582,9.290763504670913,15.945369116424056
95.43720227097957,47.90561527968843,18.795966438519645
104.40981357836722,33.54731895485556,21.4376989715749
113.02724751558088,66.84242620219631,12.975520609002794
87.9309767247056,59.8314892176608,9.252923437676404
98.02996321490284,6.215846320269591,13.504108671694809
83.55807899016907,40.36915319763297,16.169694005994707
81.00309999479714,45.40919870479591,18.28015592173335
91.8084687388172,52.3519542355856,23.031392616307603
101.59220647580227,55.34549419400959,21.858955208523348
117.91537980477112,46.24754988215257,19.261819153492702
79.52971623139166,33.82538744680989,15.519407236077342
86.81352627238917,20.860870342978764,17.121771525512695
97.04997792871687,63.80190112775779,15.22768725620972
104.707227196293,53.95738314509111,18.564754086428692
100.1143591879394,36.08449741037401,16.771591387262447
91.00361400243708,42.63979429962842,8.264585398760259
118.64565331525995,49.5237045688562,14.179283164007735
91.29112372059066,19.096290866917133,20.208889528697284
107.6377271275081,22.64563230932511,16.666468735910854
105.36154162325089,54.168768662564986,18.0979010366866
108.06178279428404,42.56001767054761,19.040144799165084
100.6338356358135,36.95115318605578,22.681909709542435
78.38518108541325,64.34112603317439,7.37782607323493
78.3476204321666,61.44197819591312,17.716786065186035
118.94753316036036,73.66174088999408,25.003920386147165
84.27143555300776,51.573406273688086,6.079929018216401
112.14316047100633,40.62538026801199,11.541024390599045
96.1699897288476,43.38188532131909,20.360506529263525
95.06664494525185,57.32552647487226,24.731810620149727
103.33156315569097,45.354816351924285,14.072932964046819
106.81137978413595,58.404153934599535,19.26405329371485
63.25834202910116,59.93819874119626,10.298419568523475
70.46858811889652,43.073231192906164,13.104663907282944
77.46613599456678,48.876740363199424,25.616989726699078
84.84109354299139,48.04529165638699,27.469673126718344
113.66467010674397,34.729636773635576,19.100487757678245
77.73254274904795,17.185191096429975,13.758849334056825
116.20519216474113,39.82007917998432,15.3572108461206
60.41499003976101,36.22911402567192,13.122076462710869
93.48103120746399,63.75644934277396,15.442875455496772
74.91462526632885,50.647854583621736,12.504868777394012
91.88399972318621,24.613961391181117,18.588402000176885
78.84258410679185,52.91511620795357,11.276859830645533
69.49811554756391,44.43273314763198,15.121614157570304
74.77801619700662,31.660847328153523,17.197113899218202
55.26486115565526,46.57310176669839,19.940437003920074
99.08486659749467,39.090182534529035,24.386362013878653
90.87094780601242,34.03013481398508,21.234622843472007
105.58967040649705,57.9552964197555,15.145109326379131
144.092020437528,20.1690591233266,12.76914059148033
103.67620470885478,48.562801219639475,20.14898434433199
85.93247384703825,29.244634070034227,12.807301998733482
104.03670802067018,40.470468384907505,16.68892055015354
69.00890896197822,31.649444571242427,18.13808466225919
89.4896897149935,24.699812059945696,15.993187201456507
126.85416984648374,42.29935133534226,16.384616936739324
111.52725311562503,36.302633362821936,23.4607344065135
99.84196947428151,38.51424142813873,25.160482799887188
101.06681632943078,4.758866775547546,16.1330421869033
136.61403346407045,37.93757835797804,21.183502374511008
75.96751359079605,30.36445563474614,14.393072679502344
124.06230036577982,51.13417695545017,16.326876232873147
112.45002115961157,36.19941074189502,25.480890523874727
89.28596397472779,60.17715482940192,21.27679180160352
74.85839944551134,49.49252438862798,16.55252786443602
97.72826889820368,55.15505656794153,22.12397889140009
103.60313252211616,38.652995971168394,13.52644091552018
110.45349709369773,34.870883438183455,15.848974649143004
64.71356586167039,44.64949785163472,17.047024519392867
78.66705371690287,63.00157057580704,10.874983321328378
